gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2596176097	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41188817	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		AR		Misiones			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-25.655	-54.548							2018-10-22T09:21:00Z	22	10	2018	2487653	2487653	HUMAN_OBSERVATION	iNaturalist	Observations	41188817			2020-04-01T21:00:04Z	CC_BY_NC_4_0	Pablo H Capovilla	Pablo H Capovilla			2020-04-07T15:17:52.543Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84
2579263436	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39835656	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		PE		Madre de Dios			28eb1a3f-1c15-4a95-931a-4af90ecb574d	-12.532237	-69.049519	1001.0						2020-03-06T06:17:15Z	6	3	2020	2487653	2487653	HUMAN_OBSERVATION	iNaturalist	Observations	39835656			2020-03-11T18:12:14Z	CC_BY_NC_4_0	mpederson	mpederson			2020-04-07T15:14:34.188Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2565049435	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0003803	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	FlorestaEstadualdoAntimary,Limoeiro	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-07-04T00:00:00Z	4	7	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0003803				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Guilherme, E.; Brígida, M.S.			2020-02-12T18:18:13.556Z		
2565049425	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0003816	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	FlorestaEstadualdoAntimary,Limoeiro	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-07-08T00:00:00Z	8	7	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0003816				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Guilherme, E.; Brígida, M.S.			2020-02-12T18:18:13.555Z		
2565048397	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0003664	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	FlorestaEstadualdoAntimary,Limoeiro	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-07-08T00:00:00Z	8	7	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0003664				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Guilherme, E.; Brígida, M.S.			2020-02-12T18:18:13.491Z		
2565048074	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0003649	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	RamalNaborJúnior,km26	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-06-06T00:00:00Z	6	6	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0003649				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Guilherme, E.; Brígida, M.S.			2020-02-12T18:18:13.460Z		
2565047059	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0016736	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	PARNA da Serra do Pardo, Base 1	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2012-04-23T00:00:00Z	23	4	2012	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0016736				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Portes,  C.E.; Ferreira,  M.			2020-02-12T18:18:13.269Z		
2565046878	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0002121	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	T.IndígenaParintintin,AldeiaPupunha	Amazonas			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2005-03-24T00:00:00Z	24	3	2005	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0002121				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Santos, M.P.D.; Silva, G.C.; Brígida, M.S.			2020-02-12T18:18:13.251Z		
2565046795	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0016727	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	PARNA da Serra do Pardo, Sede do ICMBio	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2012-04-20T00:00:00Z	20	4	2012	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0016727				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Portes,  C.E.; Ferreira,  M.			2020-02-12T18:18:13.246Z		
2565046568	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0002143	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	T.IndígenaParintintin,AldeiaPupunha	Amazonas			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2005-03-23T00:00:00Z	23	3	2005	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0002143				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Santos, M.P.D.; Silva, G.C.; Brígida, M.S.			2020-02-12T18:18:13.230Z		
2565046012	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0003591	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	RamalNovoHorizonte,km09	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-05-15T00:00:00Z	15	5	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0003591				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Guilherme, E.; Brígida, M.S.			2020-02-12T18:18:13.186Z		
2565045721	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0005879	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Santa Rosa, margem esquerda Rio Purus, foz do Chandless	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2007-08-20T00:00:00Z	20	8	2007	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0005879				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Guilherme, E.; Dantas, S.M.; Brígida, M.S.			2020-02-12T18:18:13.161Z		
2565045613	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0015295	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Fazenda Invernada	Mato Grosso			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-02-22T00:00:00Z	22	2	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0015295				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Lopes, L.			2020-02-12T18:18:13.144Z		
2565045463	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0016535	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	São Felix do Xingu	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2011-11-07T00:00:00Z	7	11	2011	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0016535				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	de Paula,  G.A.			2020-02-12T18:18:13.130Z		
2565045460	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0016533	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	São Felix do Xingu	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2011-11-06T00:00:00Z	6	11	2011	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0016533				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	de Paula,  G.A.			2020-02-12T18:18:13.129Z		
2565044877	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0002096	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	T.IndígenaParintintin,AldeiaPupunha	Amazonas			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2005-03-23T00:00:00Z	23	3	2005	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0002096				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Santos, M.P.D.; Silva, G.C.; Brígida, M.S.			2020-02-12T18:18:13.099Z		
2565044860	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0002062	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	ESEC Rio Acre, Acampamento 2	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2005-08-19T00:00:00Z	19	8	2005	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0002062				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Aleixo, A.; Brígida, M.S.			2020-02-12T18:18:13.097Z		
2565044858	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0002060	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	ESEC Rio Acre, Acampamento 2	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2005-08-19T00:00:00Z	19	8	2005	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0002060				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Aleixo, A.; Brígida, M.S.			2020-02-12T18:18:13.097Z		
2565044737	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0002094	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	T.IndígenaParintintin,AldeiaPupunha	Amazonas			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2005-03-23T00:00:00Z	23	3	2005	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0002094				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Santos, M.P.D.; Silva, G.C.; Brígida, M.S.			2020-02-12T18:18:13.091Z		
2565044736	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0002095	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	T.IndígenaParintintin,AldeiaPupunha	Amazonas			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2005-03-23T00:00:00Z	23	3	2005	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0002095				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Santos, M.P.D.; Silva, G.C.; Brígida, M.S.			2020-02-12T18:18:13.090Z		
2565044321	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0004302	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Parque Estadual Monte Alegre, Arouche	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-09-27T00:00:00Z	27	9	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0004302				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Dantas, S.M.; Brígida, J.N.S.			2020-02-12T18:18:13.024Z		
2565044067	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0003040	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	ESEC Rio Acre, ca. 78 km W	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-02-05T00:00:00Z	5	2	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0003040				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Aleixo, A.; Guilherme, E.; Brígida, M.S.			2020-02-12T18:18:13.005Z		
2565043966	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0003043	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	ESEC Rio Acre, ca. 78 km W	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-02-06T00:00:00Z	6	2	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0003043				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Aleixo, A.; Guilherme, E.; Brígida, M.S.			2020-02-12T18:18:12.997Z		
2565043948	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0003060	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	ESEC Rio Acre, ca. 78 km W	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-02-07T00:00:00Z	7	2	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0003060				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Aleixo, A.; Guilherme, E.; Brígida, M.S.			2020-02-12T18:18:12.996Z		
2565043610	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0017724	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Nova Mutum	Mato Grosso			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2012-04-29T00:00:00Z	29	4	2012	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0017724				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Pulido,  P.			2020-02-12T18:18:12.977Z		
2565043564	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0017732	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Nova Mutum	Mato Grosso			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2012-04-29T00:00:00Z	29	4	2012	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0017732				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Pulido,  P.			2020-02-12T18:18:12.975Z		
2565043512	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0016498	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	São Felix do Xingu	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2011-10-30T00:00:00Z	30	10	2011	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0016498				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	de Paula,  G.A.			2020-02-12T18:18:12.974Z		
2565043391	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0016469	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	São Felix do Xingu	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2011-10-26T00:00:00Z	26	10	2011	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0016469				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	de Paula,  G.A.			2020-02-12T18:18:12.967Z		
2565043310	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0016485	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	São Felix do Xingu	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2011-10-28T00:00:00Z	28	10	2011	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0016485				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	de Paula,  G.A.			2020-02-12T18:18:12.962Z		
2565043093	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0016444	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Autazes, Uricurituba, Ilha	Amazonas			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2011-09-18T00:00:00Z	18	9	2011	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0016444				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Aleixo, A; Silva,  B.D.; Brígida, J.N.			2020-02-12T18:18:12.946Z		
2565042624	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0004144	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	FazendaExperimentalCatuaba	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-01-25T00:00:00Z	25	1	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0004144				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Guilherme, E.			2020-02-12T18:18:12.902Z		
2565042284	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0004296	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Parque Estadual Monte Alegre, Arouche	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-09-26T00:00:00Z	26	9	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0004296				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Dantas, S.M.; Brígida, J.N.S.			2020-02-12T18:18:12.876Z		
2565042236	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0017550	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Nova Mutum	Mato Grosso			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2012-04-29T00:00:00Z	29	4	2012	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0017550				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Faccio,  M.			2020-02-12T18:18:12.871Z		
2565042224	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0004233	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Parque Estadual Monte Alegre, Arouche	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-09-27T00:00:00Z	27	9	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0004233				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Dantas, S.M.; Brígida, J.N.S.			2020-02-12T18:18:12.871Z		
2565042222	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0004231	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Parque Estadual Monte Alegre, Arouche	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2006-09-27T00:00:00Z	27	9	2006	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0004231				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Dantas, S.M.; Brígida, J.N.S.			2020-02-12T18:18:12.870Z		
2565041969	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0017526	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Nova Mutum	Mato Grosso			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2012-04-29T00:00:00Z	29	4	2012	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0017526				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Faccio,  M.			2020-02-12T18:18:12.853Z		
2565041261	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0006504	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Rio Xingu, Ilha Bela Vista	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2007-11-01T00:00:00Z	1	11	2007	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0006504				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Henriques, L.M.; Dantas, S.M.; Torres, M.F.; Sardelli, C.H.			2020-02-12T18:18:12.793Z		
2565039909	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0006331	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	Br317km164,RamaldaGameleirakm04	Acre			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2007-11-07T00:00:00Z	7	11	2007	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0006331				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Guilherme, E.			2020-02-12T18:18:12.661Z		
2565039666	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0021914	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	FazendadoRaimundo	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2014-05-06T00:00:00Z	6	5	2014	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0021914				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Faccio,  M.; Soares,  L.M.			2020-02-12T18:18:12.651Z		
2565039664	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0021913	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	FazendadoRaimundo	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2014-05-06T00:00:00Z	6	5	2014	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0021913				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Faccio,  M.; Soares,  L.M.			2020-02-12T18:18:12.651Z		
2565039663	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0021912	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	CachoeiraTamacará	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2014-05-05T00:00:00Z	5	5	2014	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0021912				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Faccio,  M.; Soares,  L.M.			2020-02-12T18:18:12.651Z		
2565039654	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0021910	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	CachoeiraTamacará	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2014-05-05T00:00:00Z	5	5	2014	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0021910				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Faccio,  M.; Soares,  L.M.			2020-02-12T18:18:12.651Z		
2565039625	b84edffc-c606-47c7-813f-feed4f761e06	MPEG.TEO 0021905	Animalia	Chordata	Aves	Passeriformes	Pipridae	Pipra	Pipra fasciicauda		SPECIES	Pipra fasciicauda Hellmayr, 1906	Pipra fasciicauda		BR	CachoeiraTamacará	Pará			4f1aa16c-ac1f-4e25-95fa-70bd71b7a0b4									2014-05-05T00:00:00Z	5	5	2014	2487653	2487653	PRESERVED_SPECIMEN	MPEG		MPEG.TEO 0021905				CC_BY_NC_4_0	Museu Paraense Emílio Goeldi (MPEG)	Faccio,  M.; Soares,  L.M.			2020-02-12T18:18:12.649Z		
