m_silvatica,-35.808889,-8.7825
m_silvatica,-39.02,-14.1
m_silvatica,-35.9,-9.71
m_silvatica,-34.9786111,-6.4936111
m_silvatica,-37.382778,-7.251944
m_silvatica,-48.767192,-1.890289
m_silvatica,-41.340833,-12.973333
m_silvatica,-41.416667,-13.033333
m_silvatica,-35.8794444,-9.2241667
m_silvatica,-47.112956,-1.546853
m_silvatica,-48.16,-10.280556
m_silvatica,-41.575278,-12.543611
m_silvatica,-56.789167,-9.324444
m_silvatica,-34.122222,-7.209444
m_silvatica,-41.766667,-13.15
m_silvatica,-35.9216667,-9.6094444
m_silvatica,-40.3563889,-10.7280556
m_silvatica,-39.18361,-16.39389
m_silvatica,-47.116725,-0.958772
m_silvatica,-36.6695444,-9.4088556
m_silvatica,-40.490556,-12.318611
m_silvatica,-36.786944,-9.01
m_silvatica,-39.516667,-12.933333
m_silvatica,-48.086944,-1.386667
m_silvatica,-37.45,-11.35
m_silvatica,-34.978056,-7.114167
m_silvatica,-39.478889,-12.849722
m_silvatica,-43.777427,-19.010781
m_silvatica,-54.956778,-2.493667
m_silvatica,-47.3935556,-0.9151667
m_silvatica,-38.760278,-12.570556
m_silvatica,-47.766531,-1.665533
m_silvatica,-51,-11
m_silvatica,-47.53,-14.71
m_silvatica,-36.1063889,-9.0269444
m_silvatica,-44.151389,-2.646389
m_silvatica,-44.328889,-2.691667
m_silvatica,-36.144444,-9.691667
m_silvatica,-35.05,-7.063889
m_silvatica,-35.2325,-7.096389
m_silvatica,-35.148056,-8.554444
m_silvatica,-35.104444,-8.759722
m_silvatica,-38.076667,-7.831389
m_silvatica,-39.032778,-15.1925
m_silvatica,-39.880556,-13.328889
m_silvatica,-39.446389,-12.960833
m_silvatica,-41.6188889,-13.0147222
m_silvatica,-48.6422222,-1.4488889
m_silvatica,-47.3205556,-7.255
m_silvatica,-39.016667,-16.366667
m_silvatica,-50.5,-0.25
m_silvatica,-39.019167,-15.076389
m_silvatica,-41.416667,-13.033333
m_silvatica,-41.316667,-12.833333
m_silvatica,-41.45,-12.45
